"Department","Department_Name","Division","Gender","Base_Salary","Overtime_Pay","Longevity_Pay","Grade"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$80,017","$8,639.73","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$80,017","$15,459.7","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$80,017","$18,825.59","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$80,017","$443.24","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$57,017","$1,665.26","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$19,593.71","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$40,826.25","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$80,017","$26,826.7","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$1,523.46","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$80,017","$9,685.71","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$80,017","$3,346.22","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$43,463.36","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$9,300.92","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$22,525.99","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$87,017","$3,746.95","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$42,831.18","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,017","$12,419.46","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,017","$5,695.63","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,017","$64,004.55","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$3,624.22","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,017","$25,058.86","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,017","$22,330.38","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$81,447.94","$5,069.6","$0","N21"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$72,017","$37,586.22","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$63,517","$6,150.14","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$72,017","$37,509.53","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$63,517","$20,165.97","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$72,017","$13,738.5","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$72,017","$15,430.05","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$78,947","$0","$0","16"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$68,017","$17,961.88","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$68,017","$20,422.22","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$63,517","$5,105.1","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$59,517","$17,108.16","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$57,017","$4,443.71","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$63,517","$5,622.51","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$59,517","$20,332.57","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$57,017","$8,416.54","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$63,517","$11,101.09","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$57,017","$25,402.73","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$57,017","$16,016.73","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$57,017","$23,422.63","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$57,017","$3,124.91","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$57,017","$2,475.76","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$57,017","$1,138.71","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Operations and Planning","M","$78,947","$3,796.17","$6,257.7","16"
"DOT","Department of Transportation","DOT 50 Transit Operations and Planning","F","$117,424","$0","$3,479.82","25"
"DOT","Department of Transportation","DOT 50 Transit Operations and Planning","M","$50,468.5123","$0","$0","8"
"DOT","Department of Transportation","DOT 50 Transit Operations and Planning","F","$78,125.332","$0","$0","N21"
"DOT","Department of Transportation","DOT 50 Transit Operations and Planning","M","$69,173.6397","$0","$0","16"
"DOT","Department of Transportation","DOT 50 Transit Operations and Planning","M","$60,645.309","$0","$0","16"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","M","$151,800.64","$0","$0","M3"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","F","$89,948","$14,549.38","$0","N19"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","M","$98,228","$6,316.87","$395.12","N21"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","M","$98,228","$10,391.34","$0","N21"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","M","$89,948","$9,243.92","$0","N19"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","F","$107,367","$15,463.64","$0","N23"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","M","$76,887.8271","$1,954.92","$0","N19"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","M","$88,373.889","$21,634.18","$0","N19"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","M","$69,623.1608","$0","$0","N19"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","F","$74,043.5792","$3,560.04","$0","N19"
"DOT","Department of Transportation","DOT 50 Transit Safety and Instruction","F","$71,865.639","$4,016.06","$0","N19"
"DOT","Department of Transportation","DOT 50 Transit Services","F","$69,442","$0","$3,276.15","13"
"DOT","Department of Transportation","DOT 50 Transit Services","M","$191,726","$0","$0","M1"
"DOT","Department of Transportation","DOT 50 Transit Services","M","$190,000","$0","$0","M1"
"DOT","Department of Transportation","DOT 50 Transit Services","F","$68,045.7834","$0","$0","13"
"DOT","Department of Transportation","DOT 50 Transit Services","F","$71,352.7252","$0","$0","16"
"DOT","Department of Transportation","DOT 50 Transit Services","F","$67,445","$0","$0","N17"
"DOT","Department of Transportation","DOT 50 Transit Services Information Technology","M","$122,842","$0","$2,685.24","26"
"DOT","Department of Transportation","DOT 50 Transit Services Information Technology","M","$107,367","$532.77","$0","N23"
"DOT","Department of Transportation","DOT 50 Transit Services Information Technology","M","$107,367","$0","$0","23"
"DOT","Department of Transportation","DOT 50 Transit Services Information Technology","M","$108,776","$0","$0","N28"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$7,609.11","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$23,244.68","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$90,517","$2,874.15","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$90,517","$32,390.02","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$30,981.63","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$85,017","$41,934.97","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$51,009.3","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$90,517","$13,889.82","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$91,517","$47,754.22","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$64,540.27","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$91,017","$4,124.34","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$1,836","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$94,017","$0","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$85,017","$20,868.21","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$5,217.57","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$85,017","$15,423.26","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$22,077","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$78,684","$6,036.35","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$85,017","$22,599.5","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$79,620.05","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$82,017","$2,377.59","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$77,684","$0","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$10,099.52","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$42,144.17","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$11,322.07","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$84,017","$13,310.93","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$10,127.39","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$98,228","$14,382.19","$0","N21"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$66,911.96","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$98,228","$16,601","$0","N21"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$34,898.94","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$36,560.5","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$40,917.56","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$4,634.71","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$8,530.2","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$84,017","$17,857.04","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$75,116.13","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$37,831.71","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$98,228","$8,453.22","$0","N21"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$84,017","$9,772.26","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$58,751","$742.47","$954.72","9"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$23,527.36","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$82,017","$36,014.04","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$90,517","$32,579.44","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$84,017","$18,898.98","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$90,517","$27,785.47","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$85,017","$28,225.4","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$81,017","$15,551.87","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$81,017","$21,173.4","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$15,582.21","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$13,405.35","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$85,017","$9,820.24","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$111,232.4575","$5,421.45","$0","N25"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$48,350.44","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$20,880.48","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$21,169.32","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$90,517","$104.46","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$85,017","$17,147.88","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$19,489.69","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$1,753.57","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$98,228","$5,775.51","$0","N21"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$83,017","$25,117.19","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$85,017","$18,956","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$17,010.26","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$8,842.55","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$85,017","$7,622.53","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$85,017","$10,036.59","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$78,684","$0","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$7,387.36","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$84,017","$15,925.13","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$84,017","$7,391.57","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$83,017","$32,942.63","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$11,934.05","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$715.99","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$82,017","$10,488.68","$0","T1"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","M","$94,017","$44,945.81","$0","T2"
"DOT","Department of Transportation","DOT 50 Transit Silver Spring Ride On","F","$133,532.14","$0","$0","M3"
