Report_Year,Year,Item,Vehicle_Type,Data
2018,2017,Person-Miles,Single Unit and Combination Trucks,139484021113
2018,2018,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,91585334427
2018,2018,Fuel_Consumed,Motorcycles,456657380
2018,2018,Fuel_Consumed,Buses,2493815377
2018,2018,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,37189349730
2018,2018,Fuel_Consumed,Single Unit Trucks,16080121829
2018,2018,Fuel_Consumed,Combination Trucks,30325060257
2018,2018,Fuel_Consumed,All Light Duty Vehicles,128774684157
2018,2018,Fuel_Consumed,Single Unit and Combination Trucks,46405182086
2018,2017,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,91712164888
2018,2017,Fuel_Consumed,Motorcycles,458428618
2018,2017,Fuel_Consumed,Buses,2350322809
2018,2017,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,37466749228
2018,2017,Fuel_Consumed,Single Unit Trucks,15599855130
2018,2017,Fuel_Consumed,Combination Trucks,30363560805
2018,2017,Fuel_Consumed,All Light Duty Vehicles,129178914116
2018,2017,Fuel_Consumed,Single Unit and Combination Trucks,45963415935
2018,2018,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,475
2018,2018,Avg._Fuel_per_Vehicle,Motorcycles,53
2018,2018,Avg._Fuel_per_Vehicle,Buses,2514
2018,2018,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,643
2018,2018,Avg._Fuel_per_Vehicle,Single Unit Trucks,1557
2018,2018,Avg._Fuel_per_Vehicle,Combination Trucks,10435
2018,2018,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,514
2018,2018,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,3507
2018,2017,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,474
2018,2017,Avg._Fuel_per_Vehicle,Motorcycles,53
2018,2017,Avg._Fuel_per_Vehicle,Buses,2390
2018,2017,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,659
2018,2017,Avg._Fuel_per_Vehicle,Single Unit Trucks,1671
2018,2017,Avg._Fuel_per_Vehicle,Combination Trucks,10498
2018,2017,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,516
2018,2017,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,3758
2018,2018,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,24
2018,2018,Avg._Miles_Traveled_per_Gallon,Motorcycles,44
2018,2018,Avg._Miles_Traveled_per_Gallon,Buses,7
2018,2018,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2018,2018,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,8
2018,2018,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2018,2018,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2018,2018,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2018,2017,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,24
2018,2017,Avg._Miles_Traveled_per_Gallon,Motorcycles,44
2018,2017,Avg._Miles_Traveled_per_Gallon,Buses,7
2018,2017,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2018,2017,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2018,2017,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2018,2017,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2018,2017,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2017,2017,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,142444782566
2017,2017,Interstate_Rural_VMT,Motorcycles,1127827749
2017,2017,Interstate_Rural_VMT,Buses,1775473054
2017,2017,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,44928072557
2017,2017,Interstate_Rural_VMT,Single Unit Trucks,10103107174
2017,2017,Interstate_Rural_VMT,Combination Trucks,52170587712
2017,2017,Interstate_Rural_VMT,All Light Duty Vehicles,187372855123
2017,2017,Interstate_Rural_VMT,Single Unit and Combination Trucks,62273694886
2017,2016,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,139460354056
2017,2016,Interstate_Rural_VMT,Motorcycles,1094562014
2017,2016,Interstate_Rural_VMT,Buses,1739835581
2017,2016,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,44086048717
2017,2016,Interstate_Rural_VMT,Single Unit Trucks,9905118797
2017,2016,Interstate_Rural_VMT,Combination Trucks,50430354020
2017,2016,Interstate_Rural_VMT,All Light Duty Vehicles,183546402773
2017,2016,Interstate_Rural_VMT,Single Unit and Combination Trucks,60335472817
2017,2017,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,228663883618
2017,2017,Other_Arterial_Rural_VMT,Motorcycles,2661430187
2017,2017,Other_Arterial_Rural_VMT,Buses,2108600290
2017,2017,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,92175144935
2017,2017,Other_Arterial_Rural_VMT,Single Unit Trucks,16814129950
2017,2017,Other_Arterial_Rural_VMT,Combination Trucks,29970298295
2017,2017,Other_Arterial_Rural_VMT,All Light Duty Vehicles,320839028553
2017,2017,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,46784428244
2017,2016,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,226036375378
2017,2016,Other_Arterial_Rural_VMT,Motorcycles,2632964433
2017,2016,Other_Arterial_Rural_VMT,Buses,2115570765
2017,2016,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,91655101054
2017,2016,Other_Arterial_Rural_VMT,Single Unit Trucks,16370801813
2017,2016,Other_Arterial_Rural_VMT,Combination Trucks,28793692686
2017,2016,Other_Arterial_Rural_VMT,All Light Duty Vehicles,317691476432
2017,2016,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,45164494499
2017,2017,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,213923273044
2017,2017,Other_Rural_VMT,Motorcycles,2728011451
2017,2017,Other_Rural_VMT,Buses,1985514019
2017,2017,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,88418576188
2017,2017,Other_Rural_VMT,Single Unit Trucks,16562850173
2017,2017,Other_Rural_VMT,Combination Trucks,14644024917
2017,2017,Other_Rural_VMT,All Light Duty Vehicles,302341849231
2017,2017,Other_Rural_VMT,Single Unit and Combination Trucks,31206875090
2017,2016,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,212456908979
2017,2016,Other_Rural_VMT,Motorcycles,2855863917
2017,2016,Other_Rural_VMT,Buses,1946119040
2017,2016,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,90026448104
2017,2016,Other_Rural_VMT,Single Unit Trucks,15563168895
2017,2016,Other_Rural_VMT,Combination Trucks,12375413941
2017,2016,Other_Rural_VMT,All Light Duty Vehicles,302483357083
2017,2016,Other_Rural_VMT,Single Unit and Combination Trucks,27938582836
2017,2017,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,585031939228
2017,2017,All_Rural_VMT,Motorcycles,6517269387
2017,2017,All_Rural_VMT,Buses,5869587363
2017,2017,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,225521793679
2017,2017,All_Rural_VMT,Single Unit Trucks,43480087297
2017,2017,All_Rural_VMT,Combination Trucks,96784910923
2017,2017,All_Rural_VMT,All Light Duty Vehicles,810553732907
2017,2017,All_Rural_VMT,Single Unit and Combination Trucks,140264998220
2017,2016,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,577953638413
2017,2016,All_Rural_VMT,Motorcycles,6583390364
2017,2016,All_Rural_VMT,Buses,5801525386
2017,2016,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,225767597874
2017,2016,All_Rural_VMT,Single Unit Trucks,41839089504
2017,2016,All_Rural_VMT,Combination Trucks,91599460648
2017,2016,All_Rural_VMT,All Light Duty Vehicles,803721236287
2017,2016,All_Rural_VMT,Single Unit and Combination Trucks,133438550152
2017,2017,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,400338811781
2017,2017,Interstate_Urban_VMT,Motorcycles,2596212379
2017,2017,Interstate_Urban_VMT,Buses,2627688760
2017,2017,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,99803217215
2017,2017,Interstate_Urban_VMT,Single Unit Trucks,18616585527
2017,2017,Interstate_Urban_VMT,Combination Trucks,43227601536
2017,2017,Interstate_Urban_VMT,All Light Duty Vehicles,500142028996
2017,2017,Interstate_Urban_VMT,Single Unit and Combination Trucks,61844187063
2017,2016,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,392837528497
2017,2016,Interstate_Urban_VMT,Motorcycles,2938828950
2017,2016,Interstate_Urban_VMT,Buses,2541776713
2017,2016,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,99523230115
2017,2016,Interstate_Urban_VMT,Single Unit Trucks,18555189110
2017,2016,Interstate_Urban_VMT,Combination Trucks,41991273605
2017,2016,Interstate_Urban_VMT,All Light Duty Vehicles,492360758612
2017,2016,Interstate_Urban_VMT,Single Unit and Combination Trucks,60546462715
2017,2017,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,1235429784720
2017,2017,Other_Urban_VMT,Motorcycles,11035817968
2017,2017,Other_Urban_VMT,Buses,8730092240
2017,2017,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,331252515813
2017,2017,Other_Urban_VMT,Single Unit Trucks,54005726285
2017,2017,Other_Urban_VMT,Combination Trucks,41477669238
2017,2017,Other_Urban_VMT,All Light Duty Vehicles,1566682300533
2017,2017,Other_Urban_VMT,Single Unit and Combination Trucks,95483395523
2017,2016,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,1220972971375
2017,2016,Other_Urban_VMT,Motorcycles,10923085633
2017,2016,Other_Urban_VMT,Buses,8006211209
2017,2016,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,332663253286
2017,2016,Other_Urban_VMT,Single Unit Trucks,52943663019
2017,2016,Other_Urban_VMT,Combination Trucks,40966244022
2017,2016,Other_Urban_VMT,All Light Duty Vehicles,1553636224660
2017,2016,Other_Urban_VMT,Single Unit and Combination Trucks,93909907040
2017,2017,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1635768596501
2017,2017,All_Urban_VMT,Motorcycles,13632030347
2017,2017,All_Urban_VMT,Buses,11357781000
2017,2017,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,431055733028
2017,2017,All_Urban_VMT,Single Unit Trucks,72622311812
2017,2017,All_Urban_VMT,Combination Trucks,84705270775
2017,2017,All_Urban_VMT,All Light Duty Vehicles,2066824329529
2017,2017,All_Urban_VMT,Single Unit and Combination Trucks,157327582587
2017,2016,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1613810499871
2017,2016,All_Urban_VMT,Motorcycles,13861914583
2017,2016,All_Urban_VMT,Buses,10547987922
2017,2016,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,432186483401
2017,2016,All_Urban_VMT,Single Unit Trucks,71498852128
2017,2016,All_Urban_VMT,Combination Trucks,82957517627
2017,2016,All_Urban_VMT,All Light Duty Vehicles,2045996983272
2017,2016,All_Urban_VMT,Single Unit and Combination Trucks,154456369755
2017,2017,Total_VMT,Light Duty Vehicles Short Wheelbase,2220800535729
2017,2017,Total_VMT,Motorcycles,20149299734
2017,2017,Total_VMT,Buses,17227368362
2017,2017,Total_VMT,Light Duty Vehicles Long Wheelbase,656577526707
2017,2017,Total_VMT,Single Unit Trucks,116102399109
2017,2017,Total_VMT,Combination Trucks,181490181698
2017,2017,Total_VMT,All Light Duty Vehicles,2877378062436
2017,2017,Total_VMT,Single Unit and Combination Trucks,297592580807
2017,2016,Total_VMT,Light Duty Vehicles Short Wheelbase,2191764138284
2017,2016,Total_VMT,Motorcycles,20445304947
2017,2016,Total_VMT,Buses,16349513308
2017,2016,Total_VMT,Light Duty Vehicles Long Wheelbase,657954081275
2017,2016,Total_VMT,Single Unit Trucks,113337941633
2017,2016,Total_VMT,Combination Trucks,174556978274
2017,2016,Total_VMT,All Light Duty Vehicles,2849718219559
2017,2016,Total_VMT,Single Unit and Combination Trucks,287894919907
2017,2017,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,193672370
2017,2017,No._Vehicles_Registered,Motorcycles,8715204
2017,2017,No._Vehicles_Registered,Buses,983231
2017,2017,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,56880878
2017,2017,No._Vehicles_Registered,Single Unit Trucks,9336998
2017,2017,No._Vehicles_Registered,Combination Trucks,2892218
2017,2017,No._Vehicles_Registered,All Light Duty Vehicles,250553248
2017,2017,No._Vehicles_Registered,Single Unit and Combination Trucks,12229216
2017,2016,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,192774508
2017,2016,No._Vehicles_Registered,Motorcycles,8679380
2017,2016,No._Vehicles_Registered,Buses,976161
2017,2016,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,54870473
2017,2016,No._Vehicles_Registered,Single Unit Trucks,8746518
2017,2016,No._Vehicles_Registered,Combination Trucks,2752043
2017,2016,No._Vehicles_Registered,All Light Duty Vehicles,247644981
2017,2016,No._Vehicles_Registered,Single Unit and Combination Trucks,11498561
2017,2017,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,11467
2017,2017,Avg._Miles_per_Vehicle,Motorcycles,2312
2017,2017,Avg._Miles_per_Vehicle,Buses,17521
2017,2017,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,11543
2017,2017,Avg._Miles_per_Vehicle,Single Unit Trucks,12435
2017,2017,Avg._Miles_per_Vehicle,Combination Trucks,62751
2017,2017,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11484
2017,2017,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,24335
2017,2016,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,11370
2017,2016,Avg._Miles_per_Vehicle,Motorcycles,2356
2017,2016,Avg._Miles_per_Vehicle,Buses,16749
2017,2016,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,11991
2017,2016,Avg._Miles_per_Vehicle,Single Unit Trucks,12958
2017,2016,Avg._Miles_per_Vehicle,Combination Trucks,63428
2017,2016,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11507
2017,2016,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,25037
2017,2017,Person-Miles,Light Duty Vehicles Short Wheelbase,3709919196131
2017,2017,Person-Miles,Motorcycles,23381622003
2017,2017,Person-Miles,Buses,365220209279
2017,2017,Person-Miles,Light Duty Vehicles Long Wheelbase,1106303445421
2017,2017,Person-Miles,Single Unit Trucks,116102399109
2017,2017,Person-Miles,Combination Trucks,181490181698
2017,2017,Person-Miles,All Light Duty Vehicles,4816222641552
2017,2017,Person-Miles,Single Unit and Combination Trucks,297592580807
2017,2016,Person-Miles,Light Duty Vehicles Short Wheelbase,3699794438008
2017,2016,Person-Miles,Motorcycles,23725111955
2017,2016,Person-Miles,Buses,346609682132
2017,2016,Person-Miles,Light Duty Vehicles Long Wheelbase,1075233505204
2017,2016,Person-Miles,Single Unit Trucks,113337941633
2017,2016,Person-Miles,Combination Trucks,174556978274
2017,2016,Person-Miles,All Light Duty Vehicles,4775027943212
2017,2016,Person-Miles,Single Unit and Combination Trucks,287894919907
2017,2017,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,91712164888
2017,2017,Fuel_Consumed,Motorcycles,458428618
2017,2017,Fuel_Consumed,Buses,2350322809
2017,2017,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,37466749228
2017,2017,Fuel_Consumed,Single Unit Trucks,15599855130
2017,2017,Fuel_Consumed,Combination Trucks,30363560805
2017,2017,Fuel_Consumed,All Light Duty Vehicles,129178914116
2017,2017,Fuel_Consumed,Single Unit and Combination Trucks,45963415935
2017,2016,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,91487810256
2017,2016,Fuel_Consumed,Motorcycles,465802240
2017,2016,Fuel_Consumed,Buses,2225795433
2017,2016,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,37818755208
2017,2016,Fuel_Consumed,Single Unit Trucks,15338478728
2017,2016,Fuel_Consumed,Combination Trucks,29554641135
2017,2016,Fuel_Consumed,All Light Duty Vehicles,129306565464
2017,2016,Fuel_Consumed,Single Unit and Combination Trucks,44893119863
2017,2017,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,474
2017,2017,Avg._Fuel_per_Vehicle,Motorcycles,53
2017,2017,Avg._Fuel_per_Vehicle,Buses,2390
2017,2017,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,659
2017,2017,Avg._Fuel_per_Vehicle,Single Unit Trucks,1671
2017,2017,Avg._Fuel_per_Vehicle,Combination Trucks,10498
2017,2017,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,516
2017,2017,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,3758
2017,2016,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,475
2017,2016,Avg._Fuel_per_Vehicle,Motorcycles,54
2017,2016,Avg._Fuel_per_Vehicle,Buses,2280
2017,2016,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,689
2017,2016,Avg._Fuel_per_Vehicle,Single Unit Trucks,1754
2017,2016,Avg._Fuel_per_Vehicle,Combination Trucks,10739
2017,2016,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,522
2017,2016,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,3904
2017,2017,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,24
2017,2017,Avg._Miles_Traveled_per_Gallon,Motorcycles,44
2017,2017,Avg._Miles_Traveled_per_Gallon,Buses,7
2017,2017,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2017,2017,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2017,2017,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2017,2017,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2017,2017,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2017,2016,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,24
2017,2016,Avg._Miles_Traveled_per_Gallon,Motorcycles,44
2017,2016,Avg._Miles_Traveled_per_Gallon,Buses,7
2017,2016,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,17
2017,2016,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2017,2016,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2017,2016,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2017,2016,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2016,2016,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,139460354056
2016,2016,Interstate_Rural_VMT,Motorcycles,1094562014
2016,2016,Interstate_Rural_VMT,Buses,1739835581
2016,2016,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,44086048717
2016,2016,Interstate_Rural_VMT,Single Unit Trucks,9905118797
2016,2016,Interstate_Rural_VMT,Combination Trucks,50430354020
2016,2016,Interstate_Rural_VMT,All Light Duty Vehicles,183546402773
2016,2016,Interstate_Rural_VMT,Single Unit and Combination Trucks,60335472817
2016,2015,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,133746659127
2016,2015,Interstate_Rural_VMT,Motorcycles,1185141092
2016,2015,Interstate_Rural_VMT,Buses,1642521863
2016,2015,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,42100332549
2016,2015,Interstate_Rural_VMT,Single Unit Trucks,9622833996
2016,2015,Interstate_Rural_VMT,Combination Trucks,47468128941
2016,2015,Interstate_Rural_VMT,All Light Duty Vehicles,175846991676
2016,2015,Interstate_Rural_VMT,Single Unit and Combination Trucks,57090962937
2016,2016,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,226036375378
2016,2016,Other_Arterial_Rural_VMT,Motorcycles,2632964433
2016,2016,Other_Arterial_Rural_VMT,Buses,2115570765
2016,2016,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,91655101054
2016,2016,Other_Arterial_Rural_VMT,Single Unit Trucks,16370801813
2016,2016,Other_Arterial_Rural_VMT,Combination Trucks,28793692686
2016,2016,Other_Arterial_Rural_VMT,All Light Duty Vehicles,317691476432
2016,2016,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,45164494499
2016,2015,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,221643125615
2016,2015,Other_Arterial_Rural_VMT,Motorcycles,2709803633
2016,2015,Other_Arterial_Rural_VMT,Buses,1966069045
2016,2015,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,86304472871
2016,2015,Other_Arterial_Rural_VMT,Single Unit Trucks,16170996639
2016,2015,Other_Arterial_Rural_VMT,Combination Trucks,28636173106
2016,2015,Other_Arterial_Rural_VMT,All Light Duty Vehicles,307947598487
2016,2015,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,44807169745
2016,2016,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,212456908979
2016,2016,Other_Rural_VMT,Motorcycles,2855863917
2016,2016,Other_Rural_VMT,Buses,1946119040
2016,2016,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,90026448104
2016,2016,Other_Rural_VMT,Single Unit Trucks,15563168895
2016,2016,Other_Rural_VMT,Combination Trucks,12375413941
